# Ecm || delta_mean delta_err || kcotd_mean kcotd_err || ksq ksq_err
0.664292 || 0  0 || 0.000389912  7.59534e-05 || -0.000441388  0
0.664306 || 0  0 || 0.000388768  7.5655e-05 || -0.000436738  0
0.66432 || 0  0 || 0.000387625  7.53578e-05 || -0.000432087  1.807e-20
0.664334 || 0  0 || 0.000386482  7.50618e-05 || -0.000427436  0
0.664348 || 0  0 || 0.000385341  7.4767e-05 || -0.000422785  1.807e-20
0.664362 || 0  0 || 0.0003842  7.44733e-05 || -0.000418134  1.807e-20
0.664376 || 0  0 || 0.000383061  7.41808e-05 || -0.000413483  0
0.66439 || 0  0 || 0.000381922  7.38895e-05 || -0.000408832  1.807e-20
0.664404 || 0  0 || 0.000380784  7.35994e-05 || -0.000404181  0
0.664418 || 0  0 || 0.000379648  7.33103e-05 || -0.00039953  0
0.664432 || 0  0 || 0.000378512  7.30225e-05 || -0.000394878  1.807e-20
0.664446 || 0  0 || 0.000377377  7.27358e-05 || -0.000390227  0
0.66446 || 0  0 || 0.000376243  7.24502e-05 || -0.000385575  0
0.664474 || 0  0 || 0.00037511  7.21658e-05 || -0.000380923  0
0.664488 || 0  0 || 0.000373977  7.18824e-05 || -0.000376271  0
0.664502 || 0  0 || 0.000372846  7.16002e-05 || -0.00037162  0
0.664516 || 0  0 || 0.000371715  7.13192e-05 || -0.000366967  0
0.66453 || 0  0 || 0.000370586  7.10392e-05 || -0.000362315  0
0.664544 || 0  0 || 0.000369457  7.07603e-05 || -0.000357663  0
0.664558 || 0  0 || 0.000368329  7.04826e-05 || -0.000353011  0
0.664572 || 0  0 || 0.000367202  7.02059e-05 || -0.000348358  0
0.664586 || 0  0 || 0.000366076  6.99303e-05 || -0.000343706  0
0.6646 || 0  0 || 0.000364951  6.96558e-05 || -0.000339053  0
0.664614 || 0  0 || 0.000363827  6.93824e-05 || -0.000334401  0
0.664628 || 0  0 || 0.000362703  6.91101e-05 || -0.000329748  0
0.664642 || 0  0 || 0.00036158  6.88388e-05 || -0.000325095  0
0.664656 || 0  0 || 0.000360458  6.85686e-05 || -0.000320442  0
0.66467 || 0  0 || 0.000359337  6.82995e-05 || -0.000315789  0
0.664684 || 0  0 || 0.000358217  6.80314e-05 || -0.000311135  0
0.664698 || 0  0 || 0.000357098  6.77643e-05 || -0.000306482  0
0.664712 || 0  0 || 0.000355979  6.74984e-05 || -0.000301829  0
0.664726 || 0  0 || 0.000354862  6.72334e-05 || -0.000297175  0
0.66474 || 0  0 || 0.000353745  6.69695e-05 || -0.000292522  0
0.664754 || 0  0 || 0.000352629  6.67066e-05 || -0.000287868  0
0.664768 || 0  0 || 0.000351513  6.64448e-05 || -0.000283214  0
0.664782 || 0  0 || 0.000350399  6.6184e-05 || -0.00027856  0
0.664796 || 0  0 || 0.000349285  6.59242e-05 || -0.000273906  0
0.66481 || 0  0 || 0.000348173  6.56654e-05 || -0.000269252  0
0.664824 || 0  0 || 0.00034706  6.54076e-05 || -0.000264598  0
0.664838 || 0  0 || 0.000345949  6.51508e-05 || -0.000259944  0
0.664852 || 0  0 || 0.000344839  6.48951e-05 || -0.000255289  0
0.664866 || 0  0 || 0.000343729  6.46403e-05 || -0.000250635  0
0.66488 || 0  0 || 0.00034262  6.43865e-05 || -0.00024598  0
0.664894 || 0  0 || 0.000341512  6.41337e-05 || -0.000241326  0
0.664908 || 0  0 || 0.000340405  6.38819e-05 || -0.000236671  0
0.664922 || 0  0 || 0.000339298  6.36311e-05 || -0.000232016  0
0.664936 || 0  0 || 0.000338192  6.33812e-05 || -0.000227361  0
0.66495 || 0  0 || 0.000337087  6.31324e-05 || -0.000222706  0
0.664964 || 0  0 || 0.000335983  6.28844e-05 || -0.000218051  0
0.664978 || 0  0 || 0.00033488  6.26375e-05 || -0.000213395  9.03502e-21
0.664992 || 0  0 || 0.000333777  6.23915e-05 || -0.00020874  0
0.665007 || 0  0 || 0.000332675  6.21465e-05 || -0.000204085  0
0.665021 || 0  0 || 0.000331574  6.19024e-05 || -0.000199429  0
0.665035 || 0  0 || 0.000330473  6.16593e-05 || -0.000194773  0
0.665049 || 0  0 || 0.000329373  6.14171e-05 || -0.000190118  0
0.665063 || 0  0 || 0.000328274  6.11758e-05 || -0.000185462  0
0.665077 || 0  0 || 0.000327176  6.09355e-05 || -0.000180806  0
0.665091 || 0  0 || 0.000326079  6.06961e-05 || -0.00017615  0
0.665105 || 0  0 || 0.000324982  6.04577e-05 || -0.000171494  0
0.665119 || 0  0 || 0.000323886  6.02201e-05 || -0.000166837  0
0.665133 || 0  0 || 0.00032279  5.99835e-05 || -0.000162181  0
0.665147 || 0  0 || 0.000321695  5.97478e-05 || -0.000157525  0
0.665161 || 0  0 || 0.000320601  5.95131e-05 || -0.000152868  0
0.665175 || 0  0 || 0.000319508  5.92792e-05 || -0.000148211  0
0.665189 || 0  0 || 0.000318416  5.90462e-05 || -0.000143555  0
0.665203 || 0  0 || 0.000317324  5.88142e-05 || -0.000138898  0
0.665217 || 0  0 || 0.000316233  5.8583e-05 || -0.000134241  0
0.665231 || 0  0 || 0.000315142  5.83528e-05 || -0.000129584  0
0.665245 || 0  0 || 0.000314052  5.81234e-05 || -0.000124927  0
0.665259 || 0  0 || 0.000312963  5.78949e-05 || -0.00012027  0
0.665273 || 0  0 || 0.000311875  5.76673e-05 || -0.000115612  0
0.665287 || 0  0 || 0.000310787  5.74406e-05 || -0.000110955  0
0.665301 || 0  0 || 0.0003097  5.72147e-05 || -0.000106297  4.51751e-21
0.665315 || 0  0 || 0.000308614  5.69898e-05 || -0.00010164  4.51751e-21
0.665329 || 0  0 || 0.000307528  5.67657e-05 || -9.69819e-05  0
0.665343 || 0  0 || 0.000306443  5.65424e-05 || -9.23241e-05  0
0.665357 || 0  0 || 0.000305359  5.63201e-05 || -8.76662e-05  0
0.665371 || 0  0 || 0.000304275  5.60986e-05 || -8.30082e-05  0
0.665385 || 0  0 || 0.000303192  5.58779e-05 || -7.83501e-05  0
0.665399 || 0  0 || 0.00030211  5.56581e-05 || -7.36919e-05  0
0.665413 || 0  0 || 0.000301028  5.54392e-05 || -6.90336e-05  0
0.665427 || 0  0 || 0.000299947  5.52211e-05 || -6.43752e-05  0
0.665441 || 0  0 || 0.000298867  5.50038e-05 || -5.97167e-05  0
0.665455 || 0  0 || 0.000297787  5.47874e-05 || -5.50581e-05  0
0.665469 || 0  0 || 0.000296708  5.45719e-05 || -5.03994e-05  2.25875e-21
0.665483 || 0  0 || 0.000295629  5.43571e-05 || -4.57406e-05  0
0.665497 || 0  0 || 0.000294551  5.41432e-05 || -4.10817e-05  0
0.665511 || 0  0 || 0.000293474  5.39302e-05 || -3.64227e-05  0
0.665525 || 0  0 || 0.000292398  5.37179e-05 || -3.17636e-05  0
0.665539 || 0  0 || 0.000291322  5.35065e-05 || -2.71044e-05  1.12938e-21
0.665553 || 0  0 || 0.000290246  5.32959e-05 || -2.24451e-05  0
0.665567 || 0  0 || 0.000289172  5.30861e-05 || -1.77858e-05  0
0.665581 || 0  0 || 0.000288098  5.28772e-05 || -1.31263e-05  0
0.665595 || 0  0 || 0.000287024  5.2669e-05 || -8.46671e-06  0
0.665609 || 0  0 || 0.000285951  5.24617e-05 || -3.80703e-06  0
0.665623 || 2.77421e-06  4.92057e-07 || 0.000284879  5.22551e-05 || 8.52746e-07  0
0.665637 || 4.57703e-05  8.11564e-06 || 0.000283807  5.20494e-05 || 5.51262e-06  0
0.665651 || 0.000115169  2.04147e-05 || 0.000282736  5.18445e-05 || 1.01726e-05  0
0.665665 || 0.000203546  3.60699e-05 || 0.000281666  5.16403e-05 || 1.48327e-05  0
0.665679 || 0.000307821  5.4533e-05 || 0.000280596  5.1437e-05 || 1.94928e-05  0
0.665693 || 0.00042619  7.54829e-05 || 0.000279527  5.12344e-05 || 2.41531e-05  0
0.665707 || 0.000557442  9.8704e-05 || 0.000278458  5.10327e-05 || 2.88135e-05  0
0.665721 || 0.000700704  0.000124041 || 0.00027739  5.08317e-05 || 3.34739e-05  0
0.665735 || 0.000855314  0.000151375 || 0.000276323  5.06315e-05 || 3.81345e-05  0
0.665749 || 0.00102075  0.000180615 || 0.000275256  5.04321e-05 || 4.27951e-05  0
0.665763 || 0.0011966  0.000211687 || 0.00027419  5.02335e-05 || 4.74559e-05  0
0.665777 || 0.00138252  0.00024453 || 0.000273124  5.00356e-05 || 5.21167e-05  0
0.665791 || 0.00157822  0.000279094 || 0.000272059  4.98386e-05 || 5.67777e-05  0
0.665805 || 0.00178347  0.000315338 || 0.000270994  4.96422e-05 || 6.14387e-05  0
0.665819 || 0.00199808  0.000353228 || 0.00026993  4.94467e-05 || 6.60999e-05  0
0.665833 || 0.00222186  0.000392733 || 0.000268867  4.92519e-05 || 7.07611e-05  0
0.665847 || 0.00245469  0.000433831 || 0.000267804  4.90579e-05 || 7.54225e-05  0
0.665861 || 0.00269643  0.000476499 || 0.000266742  4.88647e-05 || 8.00839e-05  0
0.665875 || 0.00294698  0.000520722 || 0.00026568  4.86722e-05 || 8.47455e-05  0
0.665889 || 0.00320626  0.000566484 || 0.000264619  4.84805e-05 || 8.94071e-05  0
0.665903 || 0.00347419  0.000613775 || 0.000263558  4.82895e-05 || 9.40688e-05  0
0.665917 || 0.0037507  0.000662585 || 0.000262498  4.80993e-05 || 9.87307e-05  4.51751e-21
0.665931 || 0.00403576  0.000712906 || 0.000261439  4.79098e-05 || 0.000103393  4.51751e-21
0.665945 || 0.00432931  0.000764734 || 0.00026038  4.77211e-05 || 0.000108055  4.51751e-21
0.665959 || 0.00463132  0.000818064 || 0.000259321  4.75331e-05 || 0.000112717  0
0.665973 || 0.00494177  0.000872895 || 0.000258264  4.73458e-05 || 0.000117379  0
0.665987 || 0.00526064  0.000929226 || 0.000257206  4.71593e-05 || 0.000122041  0
0.666001 || 0.00558792  0.000987057 || 0.000256149  4.69736e-05 || 0.000126704  0
0.666015 || 0.00592361  0.00104639 || 0.000255093  4.67885e-05 || 0.000131366  0
0.666029 || 0.0062677  0.00110723 || 0.000254038  4.66043e-05 || 0.000136029  0
0.666043 || 0.0066202  0.00116958 || 0.000252982  4.64207e-05 || 0.000140692  0
0.666057 || 0.00698112  0.00123344 || 0.000251928  4.62379e-05 || 0.000145354  0
0.666071 || 0.00735048  0.00129882 || 0.000250874  4.60558e-05 || 0.000150017  0
0.666085 || 0.00772829  0.00136573 || 0.00024982  4.58744e-05 || 0.00015468  0
0.666099 || 0.00811459  0.00143418 || 0.000248767  4.56937e-05 || 0.000159343  0
0.666113 || 0.00850939  0.00150417 || 0.000247714  4.55138e-05 || 0.000164007  0
0.666127 || 0.00891274  0.00157571 || 0.000246662  4.53346e-05 || 0.00016867  0
0.666141 || 0.00932466  0.00164882 || 0.000245611  4.51561e-05 || 0.000173333  0
0.666155 || 0.00974519  0.0017235 || 0.00024456  4.49783e-05 || 0.000177997  0
0.666169 || 0.0101744  0.00179977 || 0.000243509  4.48012e-05 || 0.00018266  0
0.666183 || 0.0106123  0.00187765 || 0.000242459  4.46249e-05 || 0.000187324  0
0.666197 || 0.0110589  0.00195713 || 0.00024141  4.44492e-05 || 0.000191988  0
0.666211 || 0.0115143  0.00203825 || 0.000240361  4.42743e-05 || 0.000196652  0
0.666225 || 0.0119786  0.00212101 || 0.000239312  4.41e-05 || 0.000201316  9.03502e-21
0.666239 || 0.0124518  0.00220543 || 0.000238264  4.39265e-05 || 0.00020598  9.03502e-21
0.666253 || 0.012934  0.00229153 || 0.000237217  4.37537e-05 || 0.000210644  0
0.666267 || 0.0134252  0.00237932 || 0.00023617  4.35815e-05 || 0.000215308  0
0.666281 || 0.0139255  0.00246882 || 0.000235123  4.34101e-05 || 0.000219973  0
0.666295 || 0.0144349  0.00256005 || 0.000234077  4.32393e-05 || 0.000224637  0
0.666309 || 0.0149536  0.00265304 || 0.000233032  4.30693e-05 || 0.000229302  0
0.666323 || 0.0154817  0.00274779 || 0.000231987  4.29e-05 || 0.000233966  0
0.666337 || 0.0160191  0.00284434 || 0.000230942  4.27313e-05 || 0.000238631  0
0.666351 || 0.0165659  0.0029427 || 0.000229898  4.25633e-05 || 0.000243296  0
0.666365 || 0.0171223  0.00304289 || 0.000228854  4.2396e-05 || 0.000247961  0
0.666379 || 0.0176884  0.00314495 || 0.000227811  4.22294e-05 || 0.000252626  0
0.666393 || 0.0182642  0.00324889 || 0.000226769  4.20635e-05 || 0.000257291  0
0.666407 || 0.0188497  0.00335474 || 0.000225726  4.18983e-05 || 0.000261957  0
0.666421 || 0.0194452  0.00346253 || 0.000224685  4.17337e-05 || 0.000266622  0
0.666435 || 0.0200507  0.00357227 || 0.000223643  4.15699e-05 || 0.000271287  0
0.666449 || 0.0206663  0.00368401 || 0.000222603  4.14067e-05 || 0.000275953  0
0.666463 || 0.021292  0.00379776 || 0.000221562  4.12441e-05 || 0.000280619  0
0.666477 || 0.0219281  0.00391356 || 0.000220522  4.10823e-05 || 0.000285284  0
0.666491 || 0.0225745  0.00403143 || 0.000219483  4.09211e-05 || 0.00028995  0
0.666505 || 0.0232315  0.00415141 || 0.000218444  4.07606e-05 || 0.000294616  0
0.666519 || 0.0238991  0.00427353 || 0.000217405  4.06008e-05 || 0.000299282  0
0.666533 || 0.0245774  0.00439782 || 0.000216367  4.04416e-05 || 0.000303948  0
0.666547 || 0.0252665  0.00452432 || 0.00021533  4.02832e-05 || 0.000308615  0
0.666561 || 0.0259667  0.00465306 || 0.000214293  4.01253e-05 || 0.000313281  0
0.666575 || 0.0266779  0.00478408 || 0.000213256  3.99682e-05 || 0.000317947  0
0.666589 || 0.0274003  0.0049174 || 0.00021222  3.98117e-05 || 0.000322614  0
0.666603 || 0.0281341  0.00505308 || 0.000211184  3.96558e-05 || 0.000327281  0
0.666617 || 0.0288794  0.00519115 || 0.000210148  3.95006e-05 || 0.000331947  0
0.666631 || 0.0296363  0.00533164 || 0.000209113  3.93461e-05 || 0.000336614  0
0.666645 || 0.0304049  0.00547461 || 0.000208079  3.91923e-05 || 0.000341281  0
0.666659 || 0.0311854  0.00562008 || 0.000207045  3.90391e-05 || 0.000345948  0
0.666673 || 0.031978  0.00576812 || 0.000206011  3.88865e-05 || 0.000350615  0
0.666687 || 0.0327827  0.00591875 || 0.000204978  3.87346e-05 || 0.000355282  0
0.666701 || 0.0335998  0.00607203 || 0.000203945  3.85834e-05 || 0.00035995  0
0.666715 || 0.0344294  0.006228 || 0.000202913  3.84328e-05 || 0.000364617  0
0.666729 || 0.0352716  0.00638671 || 0.000201881  3.82828e-05 || 0.000369285  0
0.666743 || 0.0361266  0.00654822 || 0.000200849  3.81335e-05 || 0.000373952  0
0.666757 || 0.0369946  0.00671256 || 0.000199818  3.79849e-05 || 0.00037862  0
0.666771 || 0.0378757  0.0068798 || 0.000198787  3.78369e-05 || 0.000383288  0
0.666785 || 0.0387701  0.00704999 || 0.000197757  3.76895e-05 || 0.000387956  0
0.666799 || 0.039678  0.00722318 || 0.000196727  3.75428e-05 || 0.000392624  1.807e-20
0.666813 || 0.0405996  0.00739943 || 0.000195698  3.73967e-05 || 0.000397292  1.807e-20
0.666827 || 0.041535  0.0075788 || 0.000194669  3.72513e-05 || 0.00040196  0
0.666841 || 0.0424845  0.00776135 || 0.00019364  3.71065e-05 || 0.000406628  1.807e-20
0.666855 || 0.0434482  0.00794714 || 0.000192612  3.69624e-05 || 0.000411297  1.807e-20
0.666869 || 0.0444263  0.00813623 || 0.000191584  3.68189e-05 || 0.000415965  1.807e-20
0.666883 || 0.045419  0.00832869 || 0.000190556  3.6676e-05 || 0.000420634  1.807e-20
0.666897 || 0.0464266  0.00852459 || 0.000189529  3.65338e-05 || 0.000425303  1.807e-20
0.666911 || 0.0474492  0.008724 || 0.000188503  3.63922e-05 || 0.000429971  1.807e-20
0.666925 || 0.0484871  0.00892698 || 0.000187476  3.62512e-05 || 0.00043464  0
0.666939 || 0.0495404  0.0091336 || 0.000186451  3.61109e-05 || 0.000439309  0
0.666953 || 0.0506095  0.00934395 || 0.000185425  3.59712e-05 || 0.000443978  0
0.666967 || 0.0516945  0.00955811 || 0.0001844  3.58322e-05 || 0.000448648  0
0.666981 || 0.0527956  0.00977614 || 0.000183375  3.56937e-05 || 0.000453317  0
0.666995 || 0.0539131  0.00999813 || 0.000182351  3.55559e-05 || 0.000457986  0
0.667009 || 0.0550473  0.0102242 || 0.000181327  3.54188e-05 || 0.000462656  0
0.667023 || 0.0561984  0.0104543 || 0.000180304  3.52822e-05 || 0.000467325  0
0.667037 || 0.0573666  0.0106887 || 0.00017928  3.51463e-05 || 0.000471995  0
0.667051 || 0.0585523  0.0109274 || 0.000178258  3.5011e-05 || 0.000476665  0
0.667065 || 0.0597556  0.0111705 || 0.000177235  3.48764e-05 || 0.000481335  0
0.667079 || 0.0609768  0.0114181 || 0.000176213  3.47424e-05 || 0.000486005  0
0.667093 || 0.0622163  0.0116703 || 0.000175191  3.4609e-05 || 0.000490675  0
0.667107 || 0.0634744  0.0119272 || 0.00017417  3.44762e-05 || 0.000495345  0
0.667121 || 0.0647512  0.0121889 || 0.000173149  3.4344e-05 || 0.000500015  0
0.667135 || 0.0660471  0.0124555 || 0.000172129  3.42125e-05 || 0.000504685  0
0.667149 || 0.0673625  0.0127272 || 0.000171108  3.40816e-05 || 0.000509356  0
0.667163 || 0.0686976  0.013004 || 0.000170089  3.39513e-05 || 0.000514026  0
0.667177 || 0.0700527  0.013286 || 0.000169069  3.38216e-05 || 0.000518697  0
0.667191 || 0.0714282  0.0135734 || 0.00016805  3.36925e-05 || 0.000523368  0
0.667205 || 0.0728245  0.0138663 || 0.000167031  3.35641e-05 || 0.000528039  0
0.667219 || 0.0742417  0.0141649 || 0.000166013  3.34363e-05 || 0.00053271  0
0.667233 || 0.0756804  0.0144692 || 0.000164995  3.33091e-05 || 0.000537381  0
0.667247 || 0.0771409  0.0147794 || 0.000163977  3.31825e-05 || 0.000542052  0
0.667261 || 0.0786234  0.0150957 || 0.00016296  3.30566e-05 || 0.000546723  0
0.667275 || 0.0801285  0.0154181 || 0.000161943  3.29312e-05 || 0.000551394  0
0.667289 || 0.0816565  0.0157469 || 0.000160926  3.28065e-05 || 0.000556066  0
0.667303 || 0.0832078  0.0160821 || 0.00015991  3.26824e-05 || 0.000560737  0
0.667317 || 0.0847827  0.016424 || 0.000158894  3.25589e-05 || 0.000565409  0
0.667331 || 0.0863818  0.0167727 || 0.000157879  3.2436e-05 || 0.000570081  0
0.667345 || 0.0880054  0.0171284 || 0.000156863  3.23138e-05 || 0.000574753  0
0.667359 || 0.0896539  0.0174912 || 0.000155848  3.21921e-05 || 0.000579424  0
0.667373 || 0.0913279  0.0178614 || 0.000154834  3.20711e-05 || 0.000584097  0
0.667387 || 0.0930277  0.018239 || 0.00015382  3.19506e-05 || 0.000588769  0
0.667401 || 0.0947539  0.0186244 || 0.000152806  3.18308e-05 || 0.000593441  0
0.667415 || 0.0965068  0.0190176 || 0.000151792  3.17116e-05 || 0.000598113  0
0.667429 || 0.098287  0.019419 || 0.000150779  3.1593e-05 || 0.000602786  0
0.667443 || 0.100095  0.0198287 || 0.000149766  3.1475e-05 || 0.000607458  0
0.667457 || 0.101931  0.0202468 || 0.000148753  3.13577e-05 || 0.000612131  0
0.667471 || 0.103797  0.0206738 || 0.000147741  3.12409e-05 || 0.000616803  0
0.667485 || 0.105691  0.0211096 || 0.000146729  3.11248e-05 || 0.000621476  0
0.667499 || 0.107616  0.0215547 || 0.000145718  3.10092e-05 || 0.000626149  0
0.667513 || 0.109571  0.0220093 || 0.000144706  3.08943e-05 || 0.000630822  0
0.667527 || 0.111557  0.0224735 || 0.000143695  3.078e-05 || 0.000635495  0
0.667541 || 0.113574  0.0229477 || 0.000142685  3.06663e-05 || 0.000640168  0
0.667555 || 0.115624  0.0234321 || 0.000141675  3.05532e-05 || 0.000644842  0
0.667569 || 0.117707  0.0239271 || 0.000140665  3.04407e-05 || 0.000649515  0
0.667583 || 0.119824  0.0244328 || 0.000139655  3.03288e-05 || 0.000654189  0
0.667597 || 0.121975  0.0249496 || 0.000138645  3.02175e-05 || 0.000658862  0
0.667611 || 0.12416  0.0254778 || 0.000137636  3.01068e-05 || 0.000663536  0
0.667625 || 0.126381  0.0260177 || 0.000136628  2.99968e-05 || 0.00066821  0
0.667639 || 0.128639  0.0265696 || 0.000135619  2.98873e-05 || 0.000672884  0
0.667653 || 0.130933  0.0271339 || 0.000134611  2.97785e-05 || 0.000677558  0
0.667667 || 0.133266  0.0277109 || 0.000133603  2.96702e-05 || 0.000682232  0
0.667681 || 0.135637  0.028301 || 0.000132596  2.95626e-05 || 0.000686906  0
0.667695 || 0.138047  0.0289045 || 0.000131589  2.94556e-05 || 0.00069158  0
0.667709 || 0.140497  0.0295219 || 0.000130582  2.93492e-05 || 0.000696255  0
0.667723 || 0.142989  0.0301534 || 0.000129575  2.92434e-05 || 0.000700929  0
0.667737 || 0.145522  0.0307996 || 0.000128569  2.91381e-05 || 0.000705604  0
0.667751 || 0.148098  0.0314609 || 0.000127563  2.90335e-05 || 0.000710278  0
0.667765 || 0.150717  0.0321377 || 0.000126557  2.89296e-05 || 0.000714953  0
0.667779 || 0.153382  0.0328304 || 0.000125551  2.88262e-05 || 0.000719628  0
0.667793 || 0.156091  0.0335395 || 0.000124546  2.87234e-05 || 0.000724303  0
0.667807 || 0.158848  0.0342656 || 0.000123541  2.86212e-05 || 0.000728978  0
0.667821 || 0.161651  0.035009 || 0.000122537  2.85196e-05 || 0.000733653  0
0.667835 || 0.164504  0.0357704 || 0.000121533  2.84187e-05 || 0.000738328  0
0.667849 || 0.167406  0.0365502 || 0.000120529  2.83183e-05 || 0.000743004  0
0.667863 || 0.170358  0.0373491 || 0.000119525  2.82186e-05 || 0.000747679  0
0.667877 || 0.173363  0.0381676 || 0.000118521  2.81194e-05 || 0.000752355  0
0.667891 || 0.176421  0.0390063 || 0.000117518  2.80209e-05 || 0.00075703  0
0.667905 || 0.179532  0.0398657 || 0.000116515  2.7923e-05 || 0.000761706  0
0.667919 || 0.182699  0.0407467 || 0.000115513  2.78256e-05 || 0.000766382  0
0.667933 || 0.185923  0.0416498 || 0.000114511  2.77289e-05 || 0.000771058  0
0.667947 || 0.189205  0.0425756 || 0.000113509  2.76328e-05 || 0.000775734  0
0.667961 || 0.192546  0.043525 || 0.000112507  2.75373e-05 || 0.00078041  0
0.667975 || 0.195948  0.0444987 || 0.000111505  2.74424e-05 || 0.000785086  0
0.667989 || 0.199412  0.0454974 || 0.000110504  2.73481e-05 || 0.000789763  3.61401e-20
0.668003 || 0.20294  0.0465218 || 0.000109503  2.72544e-05 || 0.000794439  0
0.668017 || 0.206532  0.0475729 || 0.000108502  2.71613e-05 || 0.000799116  3.61401e-20
0.668031 || 0.210191  0.0486515 || 0.000107502  2.70688e-05 || 0.000803792  0
0.668045 || 0.213919  0.0497584 || 0.000106502  2.69769e-05 || 0.000808469  0
0.668059 || 0.217716  0.0508946 || 0.000105502  2.68857e-05 || 0.000813146  0
0.668073 || 0.221585  0.0520609 || 0.000104502  2.6795e-05 || 0.000817823  3.61401e-20
0.668087 || 0.225527  0.0532585 || 0.000103503  2.6705e-05 || 0.0008225  0
0.668101 || 0.229543  0.0544882 || 0.000102504  2.66155e-05 || 0.000827177  0
0.668115 || 0.233637  0.0557511 || 0.000101505  2.65267e-05 || 0.000831854  3.61401e-20
0.668129 || 0.23781  0.0570484 || 0.000100507  2.64384e-05 || 0.000836532  0
0.668143 || 0.242063  0.0583811 || 9.95083e-05  2.63508e-05 || 0.000841209  3.61401e-20
0.668157 || 0.246398  0.0597503 || 9.85102e-05  2.62638e-05 || 0.000845886  0
0.668171 || 0.250819  0.0611574 || 9.75124e-05  2.61774e-05 || 0.000850564  0
0.668185 || 0.255326  0.0626035 || 9.65148e-05  2.60916e-05 || 0.000855242  0
0.668199 || 0.259922  0.0640899 || 9.55175e-05  2.60064e-05 || 0.00085992  3.61401e-20
0.668213 || 0.26461  0.065618 || 9.45205e-05  2.59218e-05 || 0.000864598  0
0.668227 || 0.269391  0.0671891 || 9.35237e-05  2.58378e-05 || 0.000869276  0
0.668241 || 0.274268  0.0688047 || 9.25271e-05  2.57544e-05 || 0.000873954  0
0.668255 || 0.279244  0.0704662 || 9.15308e-05  2.56717e-05 || 0.000878632  0
0.668269 || 0.28432  0.0721751 || 9.05347e-05  2.55895e-05 || 0.00088331  0
0.668283 || 0.2895  0.0739331 || 8.95389e-05  2.5508e-05 || 0.000887989  0
0.668297 || 0.294787  0.0757418 || 8.85433e-05  2.5427e-05 || 0.000892667  0
0.668311 || 0.300182  0.0776028 || 8.7548e-05  2.53467e-05 || 0.000897346  0
0.668325 || 0.305689  0.0795179 || 8.65529e-05  2.5267e-05 || 0.000902024  0
0.668339 || 0.311311  0.0814888 || 8.5558e-05  2.51879e-05 || 0.000906703  0
0.668353 || 0.317051  0.0835175 || 8.45634e-05  2.51093e-05 || 0.000911382  0
0.668367 || 0.322911  0.0856058 || 8.3569e-05  2.50314e-05 || 0.000916061  0
0.668381 || 0.328896  0.0877557 || 8.25749e-05  2.49542e-05 || 0.00092074  0
0.668395 || 0.335007  0.0899693 || 8.15809e-05  2.48775e-05 || 0.000925419  0
0.668409 || 0.34125  0.0922485 || 8.05872e-05  2.48014e-05 || 0.000930099  0
0.668423 || 0.347626  0.0945955 || 7.95938e-05  2.47259e-05 || 0.000934778  0
0.668437 || 0.35414  0.0970125 || 7.86006e-05  2.46511e-05 || 0.000939457  0
0.668451 || 0.360796  0.0995019 || 7.76075e-05  2.45768e-05 || 0.000944137  0
0.668465 || 0.367596  0.102066 || 7.66148e-05  2.45032e-05 || 0.000948817  0
0.668479 || 0.374546  0.104707 || 7.56222e-05  2.44302e-05 || 0.000953496  0
0.668493 || 0.381648  0.107427 || 7.46299e-05  2.43578e-05 || 0.000958176  0
0.668507 || 0.388907  0.110229 || 7.36378e-05  2.42859e-05 || 0.000962856  0
0.668521 || 0.396327  0.113115 || 7.26459e-05  2.42147e-05 || 0.000967536  0
0.668535 || 0.403912  0.116088 || 7.16543e-05  2.41442e-05 || 0.000972216  0
0.668549 || 0.411666  0.119151 || 7.06628e-05  2.40742e-05 || 0.000976897  0
0.668563 || 0.419595  0.122306 || 6.96716e-05  2.40048e-05 || 0.000981577  0
0.668577 || 0.427702  0.125555 || 6.86806e-05  2.39361e-05 || 0.000986258  0
0.668591 || 0.435993  0.128902 || 6.76898e-05  2.38679e-05 || 0.000990938  0
0.668605 || 0.444471  0.132349 || 6.66992e-05  2.38004e-05 || 0.000995619  0
0.668619 || 0.453142  0.135899 || 6.57089e-05  2.37334e-05 || 0.0010003  0
0.668633 || 0.46201  0.139554 || 6.47187e-05  2.36671e-05 || 0.00100498  0
0.668647 || 0.471081  0.143317 || 6.37288e-05  2.36014e-05 || 0.00100966  0
0.668661 || 0.480359  0.147191 || 6.2739e-05  2.35363e-05 || 0.00101434  0
0.668675 || 0.48985  0.151178 || 6.17495e-05  2.34718e-05 || 0.00101902  0
0.668689 || 0.499559  0.15528 || 6.07602e-05  2.34079e-05 || 0.0010237  0
0.668703 || 0.509491  0.159501 || 5.97711e-05  2.33447e-05 || 0.00102839  0
0.668717 || 0.519651  0.163842 || 5.87822e-05  2.3282e-05 || 0.00103307  0
0.668731 || 0.530045  0.168305 || 5.77935e-05  2.322e-05 || 0.00103775  0
0.668745 || 0.540677  0.172893 || 5.6805e-05  2.31585e-05 || 0.00104243  0
0.668759 || 0.551554  0.177607 || 5.58167e-05  2.30977e-05 || 0.00104711  0
0.668773 || 0.562679  0.182449 || 5.48286e-05  2.30374e-05 || 0.00105179  0
0.668787 || 0.57406  0.187419 || 5.38408e-05  2.29778e-05 || 0.00105648  0
